latitude,longitude,neo_altitude,num_satellites,hdc_temperature,bmp_temperature,humidity,pressure,mpu_altitude,time
,,,00,27.21,28.42,50.09,958.83,0.03,"15/02, 17:28:53"
,,,00,27.17,28.42,50.09,958.85,0.02,"15/02, 17:29:03"
,,,00,27.17,28.41,50.09,958.86,-0.0,"15/02, 17:29:13"
,,,00,27.18,28.4,50.09,958.93,-0.0,"15/02, 17:29:23"
,,,00,27.21,28.43,50.18,958.89,0.02,"15/02, 17:29:33"
,,,00,27.25,28.48,50.06,958.88,0.02,"15/02, 17:29:43"
,,,00,27.18,28.42,49.89,958.92,-0.0,"15/02, 17:29:53"
,,,00,27.2,28.44,49.99,958.87,0.0,"15/02, 17:30:03"
-33.36853,-70.69022666666666,515.5,05,26.89,28.11,50.41,958.89,0.02,"15/02, 17:30:42"
-33.36856,-70.69023,536.8,06,26.9,28.13,50.31,958.86,0.0,"15/02, 17:31:49"
-33.368408333333335,,,00,26.97,28.19,50.31,958.89,0.0,"15/02, 17:31:59"
,,,00,26.92,28.14,50.21,958.92,0.0,"15/02, 17:32:10"
,,,00,26.75,28.02,50.21,958.91,0.0,"15/02, 17:32:20"
-33.368476666666666,-70.690285,527.1,06,26.58,27.76,51.12,958.89,0.0,"15/02, 17:33:12"
-33.36844333333333,-70.69055833333333,534.8,04,26.66,27.83,51.23,958.89,0.05,"15/02, 17:33:22"
-33.36842333333333,-70.690445,533.5,04,26.73,27.94,51.12,958.9,0.0,"15/02, 17:33:33"
-33.368491666666664,-70.69037,527.6,04,26.73,27.94,50.93,958.94,-0.0,"15/02, 17:33:44"
-33.36853,-70.69036333333334,518.9,04,26.71,27.94,50.93,958.92,0.13,"15/02, 17:33:55"
-33.36847,-70.69014,537.3,02,26.66,27.9,51.23,958.91,0.01,"15/02, 17:35:35"
,,,00,26.74,28.0,51.1,958.9,0.0,"15/02, 17:35:45"
,,,00,26.77,28.05,50.9,958.9,0.0,"15/02, 17:35:55"
,,,00,26.8,28.1,50.71,958.93,-0.0,"15/02, 17:36:05"
,,,00,26.7,28.01,50.53,958.95,0.0,"15/02, 17:36:15"
,,,00,26.58,27.87,50.63,958.89,0.0,"15/02, 17:36:25"
,,,00,26.41,27.65,51.05,958.94,0.04,"15/02, 17:36:35"
,,,00,26.34,27.47,51.54,958.92,0.0,"15/02, 17:36:45"
,,,00,26.33,27.48,51.75,958.92,0.0,"15/02, 17:36:55"
,,,00,26.29,27.48,51.84,958.91,-0.0,"15/02, 17:37:05"
,,,00,26.26,27.46,51.94,958.94,0.0,"15/02, 17:37:15"
,,,00,26.13,27.31,51.97,958.93,0.05,"15/02, 17:37:25"
,,,00,26.03,27.19,52.07,958.93,0.0,"15/02, 17:37:35"
,,,00,26.06,27.19,52.17,958.92,-0.0,"15/02, 17:37:45"
,,,00,26.09,27.22,52.26,958.91,0.03,"15/02, 17:37:55"
,,,00,26.1,27.23,52.26,958.89,0.06,"15/02, 17:38:05"
,,,00,26.13,27.28,52.37,958.9,0.0,"15/02, 17:38:15"
,,,00,26.16,27.29,52.26,958.89,0.0,"15/02, 17:38:25"
,,,00,26.22,27.33,52.17,958.9,-0.0,"15/02, 17:38:35"
,,,00,26.23,27.39,52.17,958.89,0.04,"15/02, 17:38:45"
,,,00,26.28,27.42,52.04,958.87,-0.0,"15/02, 17:38:55"
,,,00,26.33,27.46,52.04,958.89,0.0,"15/02, 17:39:05"
,,,00,26.37,27.55,52.04,958.84,0.0,"15/02, 17:39:15"
,,,00,26.44,27.62,51.94,958.88,0.06,"15/02, 17:39:25"
,,,00,26.47,27.66,51.84,958.83,0.0,"15/02, 17:39:35"
,,,00,26.47,27.65,51.75,958.84,-0.0,"15/02, 17:39:45"
,,,00,26.52,27.69,51.82,958.85,-0.0,"15/02, 17:39:55"
,,,00,26.52,27.72,51.72,958.83,0.02,"15/02, 17:40:05"
,,,00,26.45,27.65,51.54,958.84,-0.0,"15/02, 17:40:15"
,,,00,26.52,27.67,51.52,958.88,0.0,"15/02, 17:40:25"
,,,00,26.52,27.72,51.72,958.87,0.0,"15/02, 17:40:35"
,,,00,26.59,27.79,51.72,958.83,0.01,"15/02, 17:40:45"
,,,00,26.65,27.87,51.72,958.84,-0.0,"15/02, 17:40:55"
,,,00,26.66,27.89,51.72,958.86,0.0,"15/02, 17:41:05"
,,,00,26.77,27.98,51.7,958.85,-0.0,"15/02, 17:41:16"
,,,00,26.81,28.03,51.6,958.84,0.03,"15/02, 17:41:26"
,,,00,26.81,28.07,51.5,958.85,0.0,"15/02, 17:41:36"
,,,00,26.88,28.1,51.4,958.87,0.0,"15/02, 17:41:46"
,,,00,26.88,28.11,51.5,958.86,0.0,"15/02, 17:41:56"
,,,00,26.92,28.14,51.5,958.86,0.02,"15/02, 17:42:06"
,,,00,26.93,28.18,51.3,958.89,-0.0,"15/02, 17:42:16"
,,,00,26.97,28.22,51.3,958.88,0.0,"15/02, 17:42:26"
,,,00,26.93,28.22,51.1,958.91,0.0,"15/02, 17:42:36"
,,,00,26.9,28.15,51.0,958.86,-0.01,"15/02, 17:42:46"
,,,00,26.78,28.05,51.1,958.86,-0.0,"15/02, 17:42:57"
,,,00,26.7,27.93,51.32,958.89,-0.0,"15/02, 17:43:07"
,,,00,26.53,27.77,51.52,958.89,-0.0,"15/02, 17:43:17"
,,,00,26.52,27.71,51.72,958.89,0.06,"15/02, 17:43:27"
,,,00,26.47,27.69,52.04,958.84,0.0,"15/02, 17:43:37"
-33.368605,-70.69029666666667,477.7,00,26.4,27.64,52.14,958.87,0.0,"15/02, 17:43:47"
,,,00,26.4,27.57,52.34,958.84,0.0,"15/02, 17:43:58"
,,,00,26.43,27.62,52.44,958.86,-0.01,"15/02, 17:44:08"
,,,00,26.4,27.61,52.24,958.9,0.0,"15/02, 17:44:18"
,,,00,26.37,27.53,52.14,958.91,-0.0,"15/02, 17:44:28"
,,,00,26.37,27.54,52.24,958.86,-0.0,"15/02, 17:44:38"
,,,00,26.38,27.55,52.24,958.9,0.02,"15/02, 17:44:49"
,,,00,26.33,27.52,52.04,958.86,-0.0,"15/02, 17:44:59"
,,,00,26.33,27.55,52.04,958.85,0.0,"15/02, 17:45:09"
,,,00,26.34,27.58,52.14,958.89,0.0,"15/02, 17:45:19"
,,,00,26.4,27.6,52.14,958.88,0.01,"15/02, 17:45:29"
,,,00,26.4,27.65,52.14,958.85,0.0,"15/02, 17:45:39"
,,,00,26.45,27.71,52.14,958.83,0.0,"15/02, 17:45:49"
,,,00,26.45,27.73,52.04,958.82,0.0,"15/02, 17:45:59"
,,,00,26.52,27.75,51.92,958.84,0.0,"15/02, 17:46:09"
,,,00,26.48,27.71,52.04,958.89,-0.0,"15/02, 17:46:19"
,,,00,26.47,27.71,51.94,958.85,-0.0,"15/02, 17:46:29"
,,,00,26.48,27.71,51.84,958.83,-0.0,"15/02, 17:46:39"
,,,00,26.55,27.77,51.92,958.87,0.03,"15/02, 17:46:49"
,,,00,26.48,27.76,51.84,958.86,0.0,"15/02, 17:46:59"
,,,00,26.45,27.76,51.94,958.88,0.0,"15/02, 17:47:09"
,,,00,26.52,27.76,52.02,958.85,0.0,"15/02, 17:47:19"
,,,00,26.48,27.74,52.04,958.86,0.02,"15/02, 17:47:29"
,,,00,26.55,27.79,52.12,958.8,0.09,"15/02, 17:47:39"
,,,00,26.55,27.82,52.02,958.82,-0.0,"15/02, 17:47:49"
,,,00,26.58,27.82,52.02,958.8,-0.0,"15/02, 17:47:59"
,,,00,26.59,27.89,51.92,958.83,0.02,"15/02, 17:48:09"
,,,00,26.56,27.88,51.92,958.85,-0.0,"15/02, 17:48:19"
,,,00,26.56,27.84,51.92,958.86,0.0,"15/02, 17:48:29"
,,,00,26.48,27.79,52.04,958.85,0.0,"15/02, 17:48:39"
,,,00,26.45,27.73,52.14,958.85,-0.0,"15/02, 17:48:49"
,,,00,26.52,27.72,52.31,958.86,0.03,"15/02, 17:48:59"
,,,00,26.55,27.78,52.41,958.85,0.0,"15/02, 17:49:09"
,,,00,26.6,27.85,52.41,958.84,-0.0,"15/02, 17:49:19"
,,,00,26.63,27.91,52.41,958.86,-0.0,"15/02, 17:49:29"
,,,00,26.66,27.93,52.41,958.83,0.04,"15/02, 17:49:39"
,,,00,26.73,27.98,52.31,958.83,0.0,"15/02, 17:49:49"
,,,00,26.75,28.07,52.29,958.87,-0.0,"15/02, 17:49:59"
,,,00,26.78,28.11,52.09,958.85,0.0,"15/02, 17:50:09"
,,,00,26.83,28.13,52.09,958.83,-0.0,"15/02, 17:50:19"
,,,00,26.83,28.16,51.89,958.87,0.07,"15/02, 17:50:29"
,,,00,26.9,28.19,51.99,958.86,-0.0,"15/02, 17:50:39"
,,,00,26.97,28.27,51.89,958.86,-0.0,"15/02, 17:50:50"
,,,00,27.02,28.33,51.87,958.84,0.01,"15/02, 17:51:00"
,,,00,27.03,28.37,51.77,958.84,0.0,"15/02, 17:51:10"
,,,00,27.11,28.45,51.67,958.86,-0.0,"15/02, 17:51:20"
,,,00,27.12,28.48,51.57,958.85,0.0,"15/02, 17:51:30"
,,,00,27.17,28.52,51.47,958.87,0.04,"15/02, 17:51:40"
,,,00,27.18,28.52,51.28,958.85,0.14,"15/02, 17:51:50"
,,,00,27.18,28.54,51.18,958.89,0.0,"15/02, 17:52:00"
,,,00,27.18,28.57,51.18,958.92,0.0,"15/02, 17:52:10"
,,,00,27.14,28.49,51.18,958.89,0.0,"15/02, 17:52:20"
,,,00,27.17,28.51,51.18,958.86,0.09,"15/02, 17:52:30"
,,,00,27.18,28.56,51.18,958.9,-0.0,"15/02, 17:52:40"
,,,00,27.18,28.58,51.28,958.85,0.0,"15/02, 17:52:50"
,,,00,27.15,28.57,51.18,958.88,-0.0,"15/02, 17:53:01"
,,,00,27.05,28.43,51.18,958.85,0.01,"15/02, 17:53:11"
,,,00,27.1,28.41,51.37,958.81,-0.0,"15/02, 17:53:21"
,,,00,27.1,28.42,51.37,958.84,0.0,"15/02, 17:53:31"
,,,00,27.1,28.42,51.37,958.81,0.0,"15/02, 17:53:41"
,,,00,27.11,28.43,51.57,958.8,-0.03,"15/02, 17:53:51"
,,,00,27.14,28.47,51.77,958.85,-0.0,"15/02, 17:54:01"
,,,00,27.14,28.46,51.57,958.83,0.0,"15/02, 17:54:11"
,,,00,27.15,28.49,51.47,958.84,-0.0,"15/02, 17:54:21"
,,,00,27.12,28.48,51.37,958.87,0.06,"15/02, 17:54:31"
,,,00,27.15,28.47,51.28,958.83,0.08,"15/02, 17:54:41"
,,,00,27.17,28.49,51.28,958.85,0.0,"15/02, 17:54:51"
,,,00,27.1,28.49,51.18,958.87,0.0,"15/02, 17:55:01"
,,,00,27.02,28.33,51.18,958.84,0.01,"15/02, 17:55:11"
,,,00,26.95,28.23,51.3,958.81,-0.04,"15/02, 17:55:21"
,,,00,26.93,28.22,51.5,958.86,0.0,"15/02, 17:55:31"
,,,00,26.84,28.18,51.5,958.88,0.0,"15/02, 17:55:41"
,,,00,26.71,28.04,51.62,958.85,0.0,"15/02, 17:55:51"
,,,00,26.7,27.97,51.92,958.83,0.08,"15/02, 17:56:01"
,,,00,26.62,27.92,52.02,958.83,0.0,"15/02, 17:56:11"
,,,00,26.58,27.84,52.12,958.84,-0.0,"15/02, 17:56:21"
,,,00,26.62,27.83,52.31,958.87,-0.0,"15/02, 17:56:31"
,,,00,26.62,27.88,52.31,958.89,0.08,"15/02, 17:56:41"
,,,00,26.62,27.88,52.12,958.89,0.0,"15/02, 17:56:51"
,,,00,26.65,27.9,52.22,958.93,-0.0,"15/02, 17:57:01"
,,,00,26.59,27.84,52.22,958.87,0.0,"15/02, 17:57:11"
,,,00,26.56,27.82,52.31,958.88,0.04,"15/02, 17:57:21"
,,,00,26.53,27.81,52.31,958.86,-0.0,"15/02, 17:57:31"
,,,00,26.52,27.78,52.31,958.84,-0.0,"15/02, 17:57:41"
,,,00,26.47,27.73,52.34,958.84,0.0,"15/02, 17:57:51"
,,,00,26.52,27.76,52.51,958.87,0.01,"15/02, 17:58:01"
,,,00,26.55,27.78,52.41,958.83,0.15,"15/02, 17:58:11"
,,,00,26.6,27.84,52.51,958.85,-0.0,"15/02, 17:58:21"
,,,00,26.65,27.91,52.41,958.84,0.0,"15/02, 17:58:31"
,,,00,26.73,27.98,52.22,958.89,0.0,"15/02, 17:58:41"
,,,00,26.65,27.99,52.02,958.87,0.04,"15/02, 17:58:51"
,,,00,26.74,28.0,52.09,958.83,-0.0,"15/02, 17:59:01"
,,,00,26.74,28.0,51.89,958.83,0.0,"15/02, 17:59:11"
,,,00,26.75,28.02,51.79,958.85,-0.0,"15/02, 17:59:21"
,,,00,26.8,28.06,51.79,958.86,-0.0,"15/02, 17:59:31"
,,,00,26.78,28.1,51.7,958.9,0.0,"15/02, 17:59:41"
,,,00,26.78,28.04,51.5,958.89,0.0,"15/02, 17:59:51"
,,,00,26.75,28.03,51.4,958.9,0.0,"15/02, 18:00:01"
,,,00,26.83,28.1,51.5,958.89,0.03,"15/02, 18:00:11"
,,,00,26.73,28.01,51.52,958.85,-0.0,"15/02, 18:00:21"
,,,00,26.66,27.99,51.52,958.9,0.0,"15/02, 18:00:31"
,,,00,26.74,28.05,51.6,958.91,-0.0,"15/02, 18:00:41"
,,,00,26.77,28.08,51.6,958.9,-0.0,"15/02, 18:00:51"
,,,00,26.78,28.07,51.6,958.84,-0.04,"15/02, 18:01:01"
,,,00,26.8,28.11,51.5,958.88,-0.0,"15/02, 18:01:11"
,,,00,26.75,28.12,51.5,958.88,-0.0,"15/02, 18:01:21"
,,,00,26.71,28.07,51.52,958.88,-0.0,"15/02, 18:01:31"
,,,00,26.73,27.99,51.72,958.83,0.08,"15/02, 18:01:41"
,,,00,26.73,28.04,51.82,958.87,0.0,"15/02, 18:01:51"
,,,00,26.74,28.03,51.79,958.89,-0.0,"15/02, 18:02:01"
,,,00,26.77,28.09,51.79,958.9,0.0,"15/02, 18:02:11"
,,,00,26.77,28.09,51.79,958.88,0.07,"15/02, 18:02:21"
,,,00,26.81,28.14,51.79,958.85,-0.0,"15/02, 18:02:31"
,,,00,26.89,28.21,51.89,958.9,0.0,"15/02, 18:02:41"
,,,00,26.93,28.27,51.7,958.94,-0.0,"15/02, 18:02:51"
,,,00,26.88,28.24,51.6,958.87,-0.01,"15/02, 18:03:01"
,,,00,26.9,28.24,51.7,958.86,-0.0,"15/02, 18:03:11"
,,,00,26.89,28.23,51.7,958.86,-0.0,"15/02, 18:03:21"
,,,00,26.92,28.26,51.79,958.86,-0.0,"15/02, 18:03:31"
,,,00,26.95,28.29,51.79,958.86,0.05,"15/02, 18:03:41"
,,,00,26.97,28.31,51.79,958.86,0.04,"15/02, 18:03:51"
,,,00,26.99,28.36,51.67,958.89,-0.0,"15/02, 18:04:01"
,,,00,27.03,28.4,51.77,958.89,-0.0,"15/02, 18:04:11"
,,,00,27.1,28.45,51.67,958.89,0.01,"15/02, 18:04:21"
,,,00,27.11,28.51,51.57,958.86,0.16,"15/02, 18:04:31"
,,,00,27.1,28.5,51.47,958.92,0.0,"15/02, 18:04:41"
,,,00,27.03,28.46,51.28,958.93,-0.0,"15/02, 18:04:51"
,,,00,26.99,28.31,51.18,958.94,-0.0,"15/02, 18:05:01"
,,,00,27.0,28.29,51.28,958.95,-0.01,"15/02, 18:05:11"
,,,00,27.0,28.35,51.28,958.91,-0.0,"15/02, 18:05:21"
,,,00,27.05,28.36,51.37,958.9,-0.0,"15/02, 18:05:31"
,,,00,27.05,28.38,51.47,958.9,0.0,"15/02, 18:05:41"
,,,00,27.05,28.39,51.47,958.88,0.03,"15/02, 18:05:51"
-33.368965,-70.69020833333333,522.9,04,27.03,28.42,51.28,958.89,0.1,"15/02, 18:06:01"
-33.368588333333335,-70.69021666666667,528.1,04,27.05,28.4,51.28,958.94,0.0,"15/02, 18:06:12"
-33.36841666666667,-70.69023166666666,532.1,05,27.05,28.42,51.28,958.9,-0.02,"15/02, 18:06:23"
-33.368536666666664,-70.69024,517.1,04,27.1,28.46,51.47,958.94,0.0,"15/02, 18:06:34"
-33.368433333333336,-70.690235,513.6,05,27.05,28.46,51.28,958.94,-0.0,"15/02, 18:06:45"
-33.36844166666667,-70.69024,508.9,05,27.05,28.45,51.28,958.92,0.02,"15/02, 18:06:56"
-33.36842166666667,-70.69028333333333,520.6,05,27.03,28.41,50.98,958.92,0.0,"15/02, 18:07:07"
-33.368388333333336,-70.690295,520.7,04,27.1,28.41,50.98,958.92,-0.0,"15/02, 18:07:18"
-33.368293333333334,-70.69033,538.7,04,27.0,28.35,50.88,958.94,0.1,"15/02, 18:07:29"
-33.368273333333335,-70.69036333333334,561.0,04,27.1,28.42,51.07,958.93,0.0,"15/02, 18:07:40"
-33.368136666666665,-70.69044833333334,598.3,04,26.99,28.39,50.88,958.94,-0.0,"15/02, 18:07:51"
-33.367936666666665,-70.69056333333333,625.3,03,26.96,28.28,50.81,958.97,0.08,"15/02, 18:08:02"
,,,00,26.95,28.21,50.9,958.91,-0.0,"15/02, 18:08:13"
-33.36854666666667,-70.69024833333333,524.2,04,26.84,28.21,50.9,958.95,0.01,"15/02, 18:08:24"
-33.368401666666664,-70.69031666666666,546.5,04,26.89,28.2,50.9,958.95,0.0,"15/02, 18:08:35"
-33.36837,-70.69026333333333,532.9,04,26.74,28.09,50.9,958.91,0.0,"15/02, 18:08:46"
-33.36852833333333,-70.69015,491.3,04,26.75,28.06,51.1,958.95,0.02,"15/02, 18:08:57"
-33.36851,-70.69028166666666,536.2,04,26.74,28.1,51.2,958.94,-0.0,"15/02, 18:09:08"
-33.36851333333333,-70.69032,549.5,04,26.71,28.02,51.32,958.91,-0.0,"15/02, 18:09:19"
-33.368581666666664,-70.69029166666667,536.8,04,26.66,27.99,51.32,958.96,0.05,"15/02, 18:09:30"
-33.368521666666666,-70.69025666666667,526.3,04,26.56,27.92,51.42,958.95,-0.0,"15/02, 18:09:41"
-33.36847,-70.690275,527.1,04,26.62,27.89,51.62,958.89,-0.0,"15/02, 18:09:52"
-33.36842333333333,-70.69025833333333,531.9,04,26.6,27.84,51.72,958.9,0.05,"15/02, 18:10:03"
-33.368521666666666,-70.690275,539.2,04,26.58,27.88,51.82,958.95,0.0,"15/02, 18:10:14"
-33.368431666666666,-70.69021166666667,516.6,04,26.58,27.9,51.82,958.93,-0.0,"15/02, 18:10:25"
-33.36835166666667,-70.69014833333334,505.7,04,26.62,27.92,51.72,958.93,0.12,"15/02, 18:10:36"
-33.36837333333333,-70.69016,502.7,05,26.62,27.88,51.72,958.93,-0.0,"15/02, 18:10:47"
-33.36841,-70.69018,506.3,04,26.66,27.97,51.82,958.91,0.03,"15/02, 18:10:58"
-33.368445,-70.69020333333333,509.1,04,26.63,27.94,51.82,958.91,0.0,"15/02, 18:11:09"
-33.36848,-70.69021666666667,515.9,04,26.56,27.86,51.82,958.9,0.0,"15/02, 18:11:20"
-33.368536666666664,-70.69021833333333,522.6,04,26.6,27.91,51.92,958.93,0.09,"15/02, 18:11:31"
-33.36855666666666,-70.690225,532.5,04,26.55,27.86,51.92,958.91,-0.0,"15/02, 18:11:42"
-33.36856,-70.69024,533.2,04,26.41,27.66,52.14,958.87,0.0,"15/02, 18:11:53"
-33.368561666666665,-70.69023666666666,544.9,04,26.44,27.73,52.34,958.92,0.08,"15/02, 18:12:04"
-33.368495,-70.69024,553.9,04,26.33,27.6,52.44,958.92,-0.0,"15/02, 18:12:15"
-33.368555,-70.690275,550.3,04,26.22,27.49,52.56,958.88,0.01,"15/02, 18:12:26"
-33.36857666666667,-70.69034166666667,572.6,04,26.29,27.53,52.64,958.91,-0.0,"15/02, 18:12:37"
-33.368615,-70.69032,592.0,04,26.33,27.59,52.73,958.87,0.0,"15/02, 18:12:48"
-33.36859833333333,-70.69021333333333,568.3,04,26.31,27.56,52.64,958.87,0.06,"15/02, 18:12:59"
-33.368228333333334,-70.69044166666667,593.9,00,26.25,27.53,52.66,958.84,0.0,"15/02, 18:13:54"
,,,00,26.28,27.56,52.73,958.85,-0.0,"15/02, 18:14:05"
,,,00,26.31,27.62,52.73,958.87,0.0,"15/02, 18:14:16"
,,,00,26.37,27.7,52.73,958.85,-0.0,"15/02, 18:14:26"
,,,00,26.4,27.75,52.73,958.84,0.04,"15/02, 18:14:37"
,,,00,26.37,27.72,52.64,958.85,0.0,"15/02, 18:14:47"
,,,00,26.43,27.68,52.64,958.9,0.0,"15/02, 18:14:57"
,,,00,26.41,27.74,52.73,958.88,0.07,"15/02, 18:15:08"
,,,00,26.36,27.67,52.64,958.87,-0.0,"15/02, 18:15:18"
,,,00,26.4,27.69,52.54,958.86,0.0,"15/02, 18:15:29"
,,,00,26.37,27.66,52.54,958.86,-0.0,"15/02, 18:15:39"
,,,00,26.43,27.73,52.64,958.86,0.0,"15/02, 18:15:50"
,,,00,26.43,27.74,52.64,958.86,0.0,"15/02, 18:16:00"
,,,00,26.41,27.75,52.54,958.85,0.0,"15/02, 18:16:10"
,,,00,26.51,27.82,52.51,958.84,0.07,"15/02, 18:16:21"
,,,00,26.55,27.87,52.61,958.8,-0.0,"15/02, 18:16:31"
,,,00,26.58,27.96,52.41,958.84,0.0,"15/02, 18:16:42"
,,,00,26.62,27.98,52.41,958.83,0.02,"15/02, 18:16:52"
,,,00,26.58,27.96,52.41,958.82,0.0,"15/02, 18:17:03"
,,,00,26.59,27.93,52.31,958.85,-0.0,"15/02, 18:17:13"
,,,00,26.59,27.92,52.31,958.87,-0.0,"15/02, 18:17:23"
,,,00,26.58,27.87,52.22,958.86,0.11,"15/02, 18:17:34"
,,,00,26.59,27.9,52.12,958.86,0.0,"15/02, 18:17:44"
,,,00,26.56,27.89,52.22,958.89,-0.0,"15/02, 18:17:55"
,,,00,26.59,27.92,52.22,958.87,0.04,"15/02, 18:18:05"
,,,00,26.62,27.96,52.41,958.87,0.0,"15/02, 18:18:16"
,,,00,26.59,27.94,52.41,958.87,-0.0,"15/02, 18:18:26"
,,,00,26.65,27.99,52.31,958.83,-0.0,"15/02, 18:18:36"
,,,00,26.71,28.03,52.31,958.82,0.08,"15/02, 18:18:47"
,,,00,26.74,28.09,52.19,958.88,-0.0,"15/02, 18:18:57"
,,,04,26.8,28.16,52.29,958.87,0.0,"15/02, 18:19:08"
-33.36824166666667,-70.69055833333333,252.2,04,26.71,28.09,51.92,958.84,0.11,"15/02, 18:19:19"
-33.368485,-70.69091833333333,2.6,04,26.66,27.99,51.92,958.85,0.0,"15/02, 18:19:30"
,,,00,26.73,28.04,52.02,958.85,-0.0,"15/02, 18:19:41"
,,,00,26.73,28.07,51.92,958.86,0.09,"15/02, 18:19:52"
-33.36832666666667,-70.69045666666666,475.7,04,26.78,28.16,51.89,958.9,-0.0,"15/02, 18:20:03"
-33.368368333333336,-70.69049333333334,471.8,04,26.81,28.18,51.79,958.9,0.0,"15/02, 18:20:14"
-33.36832833333333,-70.69049333333334,413.4,04,26.85,28.24,51.7,958.91,0.07,"15/02, 18:20:25"
-33.36841666666667,-70.69042666666667,502.3,04,26.89,28.29,51.6,958.85,-0.0,"15/02, 18:20:36"
-33.368465,-70.690365,514.0,04,26.9,28.31,51.6,958.86,0.02,"15/02, 18:20:47"
-33.36852833333333,-70.69035833333334,583.0,04,26.9,28.29,51.5,958.87,-0.0,"15/02, 18:20:58"
,,,00,26.88,28.25,51.5,958.91,0.0,"15/02, 18:21:09"
,,,00,26.85,28.26,51.5,958.92,0.01,"15/02, 18:21:19"
,,,00,26.73,28.08,51.62,958.9,-0.0,"15/02, 18:21:30"
,,,00,26.7,28.07,51.72,958.89,-0.0,"15/02, 18:21:40"
,,,00,26.7,28.05,51.82,958.87,0.0,"15/02, 18:21:50"
,,,00,26.68,28.0,51.92,958.91,0.11,"15/02, 18:22:01"
,,,00,26.65,27.99,52.02,958.89,0.0,"15/02, 18:22:11"
,,,00,26.63,27.91,52.22,958.89,0.0,"15/02, 18:22:22"
,,,00,26.59,27.91,52.22,958.88,0.06,"15/02, 18:22:32"
,,,00,26.58,27.91,52.31,958.88,0.03,"15/02, 18:22:42"
,,,00,26.58,27.89,52.51,958.89,0.0,"15/02, 18:22:53"
,,,00,26.56,27.91,52.51,958.9,0.0,"15/02, 18:23:03"
,,,00,26.63,27.97,52.51,958.93,0.04,"15/02, 18:23:14"
,,,00,26.58,27.92,52.41,958.89,-0.0,"15/02, 18:23:24"
,,,00,26.55,27.88,52.41,958.86,-0.0,"15/02, 18:23:35"
,,,00,26.58,27.94,52.41,958.86,0.07,"15/02, 18:23:46"
,,,00,26.56,27.92,52.41,958.86,0.0,"15/02, 18:23:56"
,,,00,26.47,27.79,52.54,958.9,-0.0,"15/02, 18:24:06"
,,,00,26.43,27.71,52.64,958.88,0.0,"15/02, 18:24:16"
,,,00,26.44,27.71,52.73,958.86,0.04,"15/02, 18:24:27"
,,,00,26.47,27.76,52.73,958.86,0.0,"15/02, 18:24:37"
,,,00,26.53,27.84,52.91,958.86,-0.0,"15/02, 18:24:48"
,,,00,26.55,27.9,52.81,958.91,0.1,"15/02, 18:24:59"
,,,00,26.62,27.96,52.71,958.9,0.0,"15/02, 18:25:09"
,,,00,26.63,27.97,53.01,958.9,0.0,"15/02, 18:25:19"
,,,00,26.6,27.96,52.81,958.89,-0.0,"15/02, 18:25:29"
,,,00,26.66,28.05,52.71,958.85,0.07,"15/02, 18:25:40"
,,,00,26.73,28.1,52.51,958.87,-0.0,"15/02, 18:25:50"
,,,00,26.73,28.07,52.61,958.88,0.0,"15/02, 18:26:01"
,,,00,26.73,28.09,52.41,958.85,-0.03,"15/02, 18:26:12"
,,,00,26.74,28.04,52.29,958.87,0.0,"15/02, 18:26:23"
,,,00,26.75,28.11,52.29,958.88,-0.0,"15/02, 18:26:33"
,,,00,26.78,28.09,52.29,958.85,0.02,"15/02, 18:26:44"
,,,00,26.84,28.22,52.39,958.86,0.0,"15/02, 18:26:55"
,,,00,26.88,28.25,52.39,958.89,-0.0,"15/02, 18:27:05"
,,,00,26.9,28.31,52.39,958.89,0.05,"15/02, 18:27:16"
,,,00,26.95,28.36,52.29,958.93,0.0,"15/02, 18:27:26"
,,,00,27.0,28.41,52.07,958.86,0.0,"15/02, 18:27:37"
,,,00,26.92,28.33,51.99,958.96,0.0,"15/02, 18:27:47"
,,,00,26.99,28.36,51.97,958.91,0.06,"15/02, 18:27:58"
,,,00,26.97,28.36,51.89,958.92,-0.0,"15/02, 18:28:09"
,,,00,26.92,28.24,51.89,958.98,0.0,"15/02, 18:28:20"
,,,00,26.96,28.34,51.89,958.93,0.0,"15/02, 18:28:31"
,,,00,26.96,28.33,51.79,958.95,0.0,"15/02, 18:28:41"
,,,00,26.84,28.25,51.7,958.93,-0.0,"15/02, 18:28:52"
,,,00,26.85,28.26,51.7,958.95,0.03,"15/02, 18:29:02"
,,,00,26.83,28.24,51.7,958.96,0.0,"15/02, 18:29:13"
,,,00,26.78,28.15,51.79,958.92,-0.0,"15/02, 18:29:23"
,,,00,26.8,28.14,51.89,958.9,0.05,"15/02, 18:29:34"
-33.368575,-70.69031666666666,533.8,04,26.81,28.21,51.79,958.94,0.0,"15/02, 18:30:27"
-33.36864833333333,-70.69031333333334,568.7,04,26.85,28.23,51.79,958.96,0.02,"15/02, 18:30:38"
-33.36858333333333,-70.69028166666666,584.3,04,26.81,28.21,51.79,958.97,-0.0,"15/02, 18:30:49"
-33.368498333333335,-70.69019166666666,599.0,04,26.83,28.17,51.79,958.96,-0.0,"15/02, 18:31:00"
-33.36829,-70.690035,568.0,04,26.89,28.26,51.89,958.95,0.02,"15/02, 18:31:11"
,,,00,26.9,28.32,51.89,958.97,0.0,"15/02, 18:31:22"
,,,00,26.88,28.29,51.7,958.96,0.0,"15/02, 18:31:32"
